rid,node,behavior,code,lat_us,reply
1693,1,0,0,19298,"rid:1693:immediate"
1694,1,0,0,19294,"rid:1694:immediate"
1695,1,0,0,19290,"rid:1695:immediate"
1699,1,0,0,19302,"rid:1699:immediate"
1702,1,0,0,19292,"rid:1702:immediate"
1703,1,0,0,19289,"rid:1703:immediate"
2120,2,0,0,16299,"rid:2120:immediate"
1704,1,0,0,19287,"rid:1704:immediate"
1707,1,0,0,19276,"rid:1707:immediate"
1708,1,0,0,19273,"rid:1708:immediate"
2124,2,0,0,16264,"rid:2124:immediate"
1713,1,0,0,19253,"rid:1713:immediate"
2128,2,0,0,16241,"rid:2128:immediate"
1714,1,0,0,19250,"rid:1714:immediate"
1717,1,0,0,19238,"rid:1717:immediate"
2130,2,0,0,16232,"rid:2130:immediate"
1718,1,0,0,19235,"rid:1718:immediate"
2131,2,0,0,16083,"rid:2131:immediate"
1720,1,0,0,19228,"rid:1720:immediate"
2133,2,0,0,16066,"rid:2133:immediate"
1725,1,0,0,19208,"rid:1725:immediate"
2134,2,0,0,16062,"rid:2134:immediate"
1728,1,0,0,19197,"rid:1728:immediate"
2136,2,0,0,16052,"rid:2136:immediate"
1729,1,0,0,19193,"rid:1729:immediate"
1732,1,0,0,19180,"rid:1732:immediate"
1733,1,0,0,19177,"rid:1733:immediate"
1734,1,0,0,19174,"rid:1734:immediate"
1735,1,0,0,19170,"rid:1735:immediate"
1736,1,0,0,19168,"rid:1736:immediate"
1737,1,0,0,19165,"rid:1737:immediate"
1740,1,0,0,19154,"rid:1740:immediate"
1742,1,0,0,19143,"rid:1742:immediate"
1744,1,0,0,19133,"rid:1744:immediate"
1746,1,0,0,19125,"rid:1746:immediate"
1747,1,0,0,19121,"rid:1747:immediate"
1751,1,0,0,19104,"rid:1751:immediate"
1756,1,0,0,19078,"rid:1756:immediate"
1758,1,0,0,19014,"rid:1758:immediate"
1759,1,0,0,19009,"rid:1759:immediate"
1760,1,0,0,19002,"rid:1760:immediate"
1761,1,0,0,18995,"rid:1761:immediate"
1762,1,0,0,18990,"rid:1762:immediate"
1764,1,0,0,18977,"rid:1764:immediate"
1767,1,0,0,18916,"rid:1767:immediate"
1768,1,0,0,18904,"rid:1768:immediate"
1771,1,0,0,18854,"rid:1771:immediate"
1776,1,0,0,18814,"rid:1776:immediate"
1777,1,0,0,18810,"rid:1777:immediate"
1781,1,0,0,18788,"rid:1781:immediate"
1783,1,0,0,18778,"rid:1783:immediate"
1786,1,0,0,18762,"rid:1786:immediate"
1789,1,0,0,18748,"rid:1789:immediate"
1792,1,0,0,18734,"rid:1792:immediate"
1794,1,0,0,18725,"rid:1794:immediate"
1796,1,0,0,18714,"rid:1796:immediate"
1797,1,0,0,18711,"rid:1797:immediate"
1798,1,0,0,18707,"rid:1798:immediate"
1799,1,0,0,18701,"rid:1799:immediate"
1800,1,0,0,18696,"rid:1800:immediate"
1801,1,0,0,18692,"rid:1801:immediate"
1802,1,0,0,18687,"rid:1802:immediate"
1804,1,0,0,18678,"rid:1804:immediate"
1806,1,0,0,18670,"rid:1806:immediate"
1808,1,0,0,18656,"rid:1808:immediate"
1810,1,0,0,18648,"rid:1810:immediate"
1811,1,0,0,18644,"rid:1811:immediate"
1812,1,0,0,18639,"rid:1812:immediate"
1813,1,0,0,18635,"rid:1813:immediate"
1814,1,0,0,18631,"rid:1814:immediate"
1815,1,0,0,18625,"rid:1815:immediate"
1818,1,0,0,18612,"rid:1818:immediate"
1822,1,0,0,18581,"rid:1822:immediate"
1824,1,0,0,18554,"rid:1824:immediate"
1825,1,0,0,18549,"rid:1825:immediate"
1826,1,0,0,18544,"rid:1826:immediate"
1827,1,0,0,18538,"rid:1827:immediate"
1829,1,0,0,18526,"rid:1829:immediate"
1832,1,0,0,18510,"rid:1832:immediate"
1835,1,0,0,18494,"rid:1835:immediate"
1837,1,0,0,18485,"rid:1837:immediate"
1838,1,0,0,18481,"rid:1838:immediate"
1839,1,0,0,18478,"rid:1839:immediate"
1843,1,0,0,18457,"rid:1843:immediate"
1844,1,0,0,18452,"rid:1844:immediate"
1845,1,0,0,18446,"rid:1845:immediate"
1847,1,0,0,18437,"rid:1847:immediate"
1852,1,0,0,18412,"rid:1852:immediate"
1854,1,0,0,18400,"rid:1854:immediate"
1861,1,0,0,18348,"rid:1861:immediate"
1862,1,0,0,18285,"rid:1862:immediate"
1864,1,0,0,18270,"rid:1864:immediate"
1869,1,0,0,18250,"rid:1869:immediate"
1870,1,0,0,18246,"rid:1870:immediate"
1871,1,0,0,18242,"rid:1871:immediate"
1872,1,0,0,18239,"rid:1872:immediate"
1875,1,0,0,18224,"rid:1875:immediate"
1877,1,0,0,18208,"rid:1877:immediate"
1878,1,0,0,18205,"rid:1878:immediate"
1879,1,0,0,18200,"rid:1879:immediate"
1880,1,0,0,18197,"rid:1880:immediate"
1886,1,0,0,18174,"rid:1886:immediate"
1889,1,0,0,18161,"rid:1889:immediate"
1891,1,0,0,18152,"rid:1891:immediate"
1893,1,0,0,18145,"rid:1893:immediate"
1895,1,0,0,18136,"rid:1895:immediate"
1896,1,0,0,18133,"rid:1896:immediate"
1898,1,0,0,18127,"rid:1898:immediate"
1899,1,0,0,18123,"rid:1899:immediate"
1900,1,0,0,18119,"rid:1900:immediate"
1901,1,0,0,17999,"rid:1901:immediate"
1902,1,0,0,17993,"rid:1902:immediate"
1903,1,0,0,17988,"rid:1903:immediate"
2139,2,0,0,16089,"rid:2139:immediate"
1910,1,0,0,17874,"rid:1910:immediate"
1911,1,0,0,17869,"rid:1911:immediate"
2140,2,0,0,16016,"rid:2140:immediate"
1912,1,0,0,17865,"rid:1912:immediate"
1920,1,0,0,17828,"rid:1920:immediate"
2144,2,0,0,15992,"rid:2144:immediate"
1921,1,0,0,17826,"rid:1921:immediate"
1922,1,0,0,17821,"rid:1922:immediate"
1923,1,0,0,17818,"rid:1923:immediate"
1925,1,0,0,17810,"rid:1925:immediate"
1926,1,0,0,17806,"rid:1926:immediate"
1927,1,0,0,17802,"rid:1927:immediate"
1928,1,0,0,17798,"rid:1928:immediate"
1932,1,0,0,17915,"rid:1932:immediate"
1936,1,0,0,17898,"rid:1936:immediate"
1937,1,0,0,18308,"rid:1937:immediate"
1938,1,0,0,18308,"rid:1938:immediate"
1944,1,0,0,18283,"rid:1944:immediate"
1945,1,0,0,18277,"rid:1945:immediate"
1946,1,0,0,18274,"rid:1946:immediate"
1947,1,0,0,18271,"rid:1947:immediate"
1948,1,0,0,18268,"rid:1948:immediate"
1951,1,0,0,18256,"rid:1951:immediate"
1957,1,0,0,18230,"rid:1957:immediate"
1959,1,0,0,18223,"rid:1959:immediate"
1960,1,0,0,18220,"rid:1960:immediate"
1962,1,0,0,18212,"rid:1962:immediate"
1967,1,0,0,18193,"rid:1967:immediate"
1970,1,0,0,18180,"rid:1970:immediate"
1974,1,0,0,18161,"rid:1974:immediate"
1978,1,0,0,18145,"rid:1978:immediate"
1980,1,0,0,18138,"rid:1980:immediate"
1982,1,0,0,18130,"rid:1982:immediate"
1986,1,0,0,18114,"rid:1986:immediate"
1988,1,0,0,18107,"rid:1988:immediate"
1990,1,0,0,18100,"rid:1990:immediate"
1991,1,0,0,18096,"rid:1991:immediate"
1992,1,0,0,18093,"rid:1992:immediate"
1994,1,0,0,18086,"rid:1994:immediate"
1996,1,0,0,18078,"rid:1996:immediate"
1997,1,0,0,18072,"rid:1997:immediate"
1998,1,0,0,18067,"rid:1998:immediate"
1999,1,0,0,18063,"rid:1999:immediate"
908,0,1,0,24878,"rid:908:delayed"
922,0,1,0,24754,"rid:922:delayed"
632,0,1,0,26597,"rid:632:delayed"
784,0,1,0,25592,"rid:784:delayed"
931,0,1,0,24730,"rid:931:delayed"
936,0,1,0,24711,"rid:936:delayed"
2145,2,0,0,16602,"rid:2145:immediate"
2146,2,0,0,16599,"rid:2146:immediate"
2153,2,0,0,16556,"rid:2153:immediate"
2155,2,0,0,16545,"rid:2155:immediate"
2157,2,0,0,16537,"rid:2157:immediate"
2160,2,0,0,16523,"rid:2160:immediate"
2163,2,0,0,16510,"rid:2163:immediate"
2164,2,0,0,16507,"rid:2164:immediate"
2168,2,0,0,16432,"rid:2168:immediate"
2169,2,0,0,16428,"rid:2169:immediate"
2171,2,0,0,16418,"rid:2171:immediate"
2172,2,0,0,16382,"rid:2172:immediate"
2173,2,0,0,16378,"rid:2173:immediate"
2175,2,0,0,16369,"rid:2175:immediate"
498,0,1,0,27362,"rid:498:delayed"
800,0,1,0,25533,"rid:800:delayed"
661,0,1,0,26499,"rid:661:delayed"
506,0,1,0,27329,"rid:506:delayed"
953,0,1,0,24610,"rid:953:delayed"
672,0,1,0,26374,"rid:672:delayed"
2177,2,0,0,16364,"rid:2177:immediate"
515,0,1,0,27289,"rid:515:delayed"
2178,2,0,0,16362,"rid:2178:immediate"
2179,2,0,0,16358,"rid:2179:immediate"
2181,2,0,0,16349,"rid:2181:immediate"
2182,2,0,0,16345,"rid:2182:immediate"
2184,2,0,0,16337,"rid:2184:immediate"
2185,2,0,0,16330,"rid:2185:immediate"
2188,2,0,0,16317,"rid:2188:immediate"
2190,2,0,0,16309,"rid:2190:immediate"
2191,2,0,0,16306,"rid:2191:immediate"
2192,2,0,0,16302,"rid:2192:immediate"
2193,2,0,0,16299,"rid:2193:immediate"
2196,2,0,0,16287,"rid:2196:immediate"
2198,2,0,0,16277,"rid:2198:immediate"
2200,2,0,0,16267,"rid:2200:immediate"
2202,2,0,0,16255,"rid:2202:immediate"
2203,2,0,0,16251,"rid:2203:immediate"
2207,2,0,0,16230,"rid:2207:immediate"
2208,2,0,0,16222,"rid:2208:immediate"
2210,2,0,0,16214,"rid:2210:immediate"
2212,2,0,0,16205,"rid:2212:immediate"
2213,2,0,0,16202,"rid:2213:immediate"
2214,2,0,0,16175,"rid:2214:immediate"
2215,2,0,0,16169,"rid:2215:immediate"
2216,2,0,0,16165,"rid:2216:immediate"
2220,2,0,0,16148,"rid:2220:immediate"
2223,2,0,0,16135,"rid:2223:immediate"
2224,2,0,0,16130,"rid:2224:immediate"
2227,2,0,0,16048,"rid:2227:immediate"
2228,2,0,0,16043,"rid:2228:immediate"
2229,2,0,0,16037,"rid:2229:immediate"
2232,2,0,0,16021,"rid:2232:immediate"
1351,1,1,0,22065,"rid:1351:delayed"
1466,1,1,0,21426,"rid:1466:delayed"
2235,2,0,0,16012,"rid:2235:immediate"
1368,1,1,0,21960,"rid:1368:delayed"
846,0,1,0,25256,"rid:846:delayed"
2237,2,0,0,15924,"rid:2237:immediate"
2240,2,0,0,15916,"rid:2240:immediate"
849,0,1,0,25247,"rid:849:delayed"
1620,1,1,0,20501,"rid:1620:delayed"
1226,1,1,0,22788,"rid:1226:delayed"
1381,1,1,0,21908,"rid:1381:delayed"
1632,1,1,0,20438,"rid:1632:delayed"
1147,1,1,0,23256,"rid:1147:delayed"
1640,1,1,0,20390,"rid:1640:delayed"
1305,1,1,0,22384,"rid:1305:delayed"
1680,1,1,0,20203,"rid:1680:delayed"
1511,1,1,0,21220,"rid:1511:delayed"
1325,1,1,0,22261,"rid:1325:delayed"
1405,1,1,0,21807,"rid:1405:delayed"
2241,2,0,0,15922,"rid:2241:immediate"
1264,1,1,0,22581,"rid:1264:delayed"
1700,1,1,0,20068,"rid:1700:delayed"
1706,1,1,0,20044,"rid:1706:delayed"
2243,2,0,0,15913,"rid:2243:immediate"
1020,1,1,0,24224,"rid:1020:delayed"
1538,1,1,0,21056,"rid:1538:delayed"
1284,1,1,0,22494,"rid:1284:delayed"
2244,2,0,0,15918,"rid:2244:immediate"
1288,1,1,0,22477,"rid:1288:delayed"
1549,1,1,0,21008,"rid:1549:delayed"
2246,2,0,0,15905,"rid:2246:immediate"
1757,1,1,0,19773,"rid:1757:delayed"
2247,2,0,0,15899,"rid:2247:immediate"
1572,1,1,0,20838,"rid:1572:delayed"
2248,2,0,0,15896,"rid:2248:immediate"
1588,1,1,0,20759,"rid:1588:delayed"
2250,2,0,0,15891,"rid:2250:immediate"
1459,1,1,0,21497,"rid:1459:delayed"
1070,1,1,0,23874,"rid:1070:delayed"
2252,2,0,0,15886,"rid:2252:immediate"
1363,1,1,0,22052,"rid:1363:delayed"
2255,2,0,0,15877,"rid:2255:immediate"
1470,1,1,0,21451,"rid:1470:delayed"
2258,2,0,0,15865,"rid:2258:immediate"
1619,1,1,0,20545,"rid:1619:delayed"
2259,2,0,0,15862,"rid:2259:immediate"
1472,1,1,0,21446,"rid:1472:delayed"
1077,1,1,0,23821,"rid:1077:delayed"
1665,1,1,0,20305,"rid:1665:delayed"
1674,1,1,0,20263,"rid:1674:delayed"
1681,1,1,0,20234,"rid:1681:delayed"
1085,1,1,0,23775,"rid:1085:delayed"
1505,1,1,0,21284,"rid:1505:delayed"
1507,1,1,0,21276,"rid:1507:delayed"
1320,1,1,0,22328,"rid:1320:delayed"
1261,1,1,0,22629,"rid:1261:delayed"
1092,1,1,0,23747,"rid:1092:delayed"
1519,1,1,0,21178,"rid:1519:delayed"
1874,1,1,0,18964,"rid:1874:delayed"
1175,1,1,0,23131,"rid:1175:delayed"
1719,1,1,0,20026,"rid:1719:delayed"
1894,1,1,0,18874,"rid:1894:delayed"
1435,1,1,0,21640,"rid:1435:delayed"
1440,1,1,0,21618,"rid:1440:delayed"
1908,1,1,0,18614,"rid:1908:delayed"
1338,1,1,0,22241,"rid:1338:delayed"
1773,1,1,0,19619,"rid:1773:delayed"
1929,1,1,0,18516,"rid:1929:delayed"
1581,1,1,0,20825,"rid:1581:delayed"
1053,1,1,0,24069,"rid:1053:delayed"
1585,1,1,0,20806,"rid:1585:delayed"
1358,1,1,0,22106,"rid:1358:delayed"
1950,1,1,0,18426,"rid:1950:delayed"
1956,1,1,0,18400,"rid:1956:delayed"
1366,1,1,0,22040,"rid:1366:delayed"
1468,1,1,0,21489,"rid:1468:delayed"
1378,1,1,0,21987,"rid:1378:delayed"
1229,1,1,0,22842,"rid:1229:delayed"
856,0,1,0,25285,"rid:856:delayed"
1484,1,1,0,21414,"rid:1484:delayed"
1833,1,1,0,19273,"rid:1833:delayed"
862,0,1,0,25254,"rid:862:delayed"
1145,1,1,0,23333,"rid:1145:delayed"
570,0,1,0,27076,"rid:570:delayed"
1240,1,1,0,22788,"rid:1240:delayed"
1495,1,1,0,21361,"rid:1495:delayed"
1307,1,1,0,22443,"rid:1307:delayed"
1853,1,1,0,19172,"rid:1853:delayed"
1323,1,1,0,22339,"rid:1323:delayed"
1855,1,1,0,19163,"rid:1855:delayed"
1705,1,1,0,20112,"rid:1705:delayed"
1868,1,1,0,19025,"rid:1868:delayed"
1275,1,1,0,22592,"rid:1275:delayed"
1182,1,1,0,23135,"rid:1182:delayed"
1291,1,1,0,22526,"rid:1291:delayed"
1431,1,1,0,21731,"rid:1431:delayed"
1432,1,1,0,21691,"rid:1432:delayed"
1555,1,1,0,21036,"rid:1555:delayed"
1905,1,1,0,18745,"rid:1905:delayed"
1573,1,1,0,20896,"rid:1573:delayed"
1190,1,1,0,23107,"rid:1190:delayed"
1775,1,1,0,19631,"rid:1775:delayed"
1062,1,1,0,24057,"rid:1062:delayed"
1063,1,1,0,24055,"rid:1063:delayed"
1953,1,1,0,18453,"rid:1953:delayed"
1206,1,1,0,23017,"rid:1206:delayed"
1608,1,1,0,20679,"rid:1608:delayed"
1958,1,1,0,18435,"rid:1958:delayed"
1232,1,1,0,22868,"rid:1232:delayed"
1637,1,1,0,20523,"rid:1637:delayed"
1300,1,1,0,22507,"rid:1300:delayed"
1390,1,1,0,21975,"rid:1390:delayed"
1995,1,1,0,18282,"rid:1995:delayed"
576,0,1,0,27087,"rid:576:delayed"
734,0,1,0,26139,"rid:734:delayed"
886,0,1,0,25164,"rid:886:delayed"
584,0,1,0,27055,"rid:584:delayed"
744,0,1,0,26093,"rid:744:delayed"
598,0,1,0,26964,"rid:598:delayed"
606,0,1,0,26926,"rid:606:delayed"
758,0,1,0,25888,"rid:758:delayed"
618,0,1,0,26881,"rid:618:delayed"
1867,1,1,0,19065,"rid:1867:delayed"
1421,1,1,0,21839,"rid:1421:delayed"
1278,1,1,0,22616,"rid:1278:delayed"
1553,1,1,0,21084,"rid:1553:delayed"
1334,1,1,0,22327,"rid:1334:delayed"
1909,1,1,0,18676,"rid:1909:delayed"
1130,1,1,0,23485,"rid:1130:delayed"
1571,1,1,0,20938,"rid:1571:delayed"
1766,1,1,0,19774,"rid:1766:delayed"
1769,1,1,0,19713,"rid:1769:delayed"
1582,1,1,0,20889,"rid:1582:delayed"
1198,1,1,0,23110,"rid:1198:delayed"
1352,1,1,0,22201,"rid:1352:delayed"
1357,1,1,0,22178,"rid:1357:delayed"
1787,1,1,0,19605,"rid:1787:delayed"
781,0,1,0,25794,"rid:781:delayed"
1788,1,1,0,20060,"rid:1788:delayed"
1607,1,1,0,21173,"rid:1607:delayed"
1211,1,1,0,23448,"rid:1211:delayed"
1465,1,1,0,22033,"rid:1465:delayed"
975,0,1,0,25121,"rid:975:delayed"
844,0,1,0,25868,"rid:844:delayed"
863,0,1,0,25778,"rid:863:delayed"
1224,1,1,0,23396,"rid:1224:delayed"
1820,1,1,0,19906,"rid:1820:delayed"
1628,1,1,0,21054,"rid:1628:delayed"
1985,1,1,0,18815,"rid:1985:delayed"
1634,1,1,0,21031,"rid:1634:delayed"
1989,1,1,0,18801,"rid:1989:delayed"
1389,1,1,0,22477,"rid:1389:delayed"
1303,1,1,0,22992,"rid:1303:delayed"
1842,1,1,0,19762,"rid:1842:delayed"
1685,1,1,0,20729,"rid:1685:delayed"
1686,1,1,0,20725,"rid:1686:delayed"
1506,1,1,0,21843,"rid:1506:delayed"
1404,1,1,0,22410,"rid:1404:delayed"
756,0,1,0,26408,"rid:756:delayed"
1711,1,1,0,20638,"rid:1711:delayed"
1176,1,1,0,23706,"rid:1176:delayed"
1425,1,1,0,22326,"rid:1425:delayed"
763,0,1,0,26380,"rid:763:delayed"
920,0,1,0,25483,"rid:920:delayed"
1738,1,1,0,20528,"rid:1738:delayed"
1904,1,1,0,19295,"rid:1904:delayed"
1558,1,1,0,21516,"rid:1558:delayed"
941,0,1,0,25381,"rid:941:delayed"
1752,1,1,0,20467,"rid:1752:delayed"
1570,1,1,0,21459,"rid:1570:delayed"
1918,1,1,0,19149,"rid:1918:delayed"
1575,1,1,0,21440,"rid:1575:delayed"
1931,1,1,0,19092,"rid:1931:delayed"
820,0,1,0,26095,"rid:820:delayed"
1199,1,1,0,23593,"rid:1199:delayed"
1793,1,1,0,20090,"rid:1793:delayed"
1955,1,1,0,18990,"rid:1955:delayed"
1208,1,1,0,23518,"rid:1208:delayed"
831,0,1,0,25983,"rid:831:delayed"
840,0,1,0,25942,"rid:840:delayed"
1803,1,1,0,20043,"rid:1803:delayed"
1362,1,1,0,22674,"rid:1362:delayed"
1464,1,1,0,22096,"rid:1464:delayed"
1830,1,1,0,19871,"rid:1830:delayed"
1493,1,1,0,21952,"rid:1493:delayed"
1394,1,1,0,22505,"rid:1394:delayed"
1309,1,1,0,23016,"rid:1309:delayed"
1509,1,1,0,21877,"rid:1509:delayed"
1415,1,1,0,22405,"rid:1415:delayed"
1529,1,1,0,21743,"rid:1529:delayed"
1890,1,1,0,19499,"rid:1890:delayed"
1329,1,1,0,22891,"rid:1329:delayed"
3001,3,0,0,11625,"rid:3001:immediate"
3002,3,0,0,11603,"rid:3002:immediate"
3003,3,0,0,11597,"rid:3003:immediate"
3004,3,0,0,11593,"rid:3004:immediate"
3005,3,0,0,11588,"rid:3005:immediate"
940,0,1,0,25416,"rid:940:delayed"
1770,1,1,0,20249,"rid:1770:delayed"
955,0,1,0,25305,"rid:955:delayed"
3007,3,0,0,11582,"rid:3007:immediate"
3009,3,0,0,11573,"rid:3009:immediate"
3010,3,0,0,11568,"rid:3010:immediate"
3011,3,0,0,11532,"rid:3011:immediate"
3014,3,0,0,11510,"rid:3014:immediate"
3016,3,0,0,11498,"rid:3016:immediate"
3017,3,0,0,11495,"rid:3017:immediate"
1350,1,1,0,22758,"rid:1350:delayed"
1355,1,1,0,22736,"rid:1355:delayed"
963,0,1,0,25282,"rid:963:delayed"
1364,1,1,0,22666,"rid:1364:delayed"
1648,1,1,0,21028,"rid:1648:delayed"
984,0,1,0,25170,"rid:984:delayed"
992,0,1,0,25138,"rid:992:delayed"
1975,1,1,0,18938,"rid:1975:delayed"
1486,1,1,0,22019,"rid:1486:delayed"
1639,1,1,0,21075,"rid:1639:delayed"
1993,1,1,0,18867,"rid:1993:delayed"
3023,3,0,0,11474,"rid:3023:immediate"
3026,3,0,0,11461,"rid:3026:immediate"
3027,3,0,0,11442,"rid:3027:immediate"
3028,3,0,0,11423,"rid:3028:immediate"
3029,3,0,0,11418,"rid:3029:immediate"
3030,3,0,0,11414,"rid:3030:immediate"
3031,3,0,0,11411,"rid:3031:immediate"
3032,3,0,0,11407,"rid:3032:immediate"
3033,3,0,0,11402,"rid:3033:immediate"
3034,3,0,0,11399,"rid:3034:immediate"
3036,3,0,0,11382,"rid:3036:immediate"
3037,3,0,0,11378,"rid:3037:immediate"
3038,3,0,0,11400,"rid:3038:immediate"
3041,3,0,0,11360,"rid:3041:immediate"
3044,3,0,0,11330,"rid:3044:immediate"
3046,3,0,0,11322,"rid:3046:immediate"
3047,3,0,0,11318,"rid:3047:immediate"
1836,1,1,0,19916,"rid:1836:delayed"
1675,1,1,0,20947,"rid:1675:delayed"
1304,1,1,0,23112,"rid:1304:delayed"
1696,1,1,0,20807,"rid:1696:delayed"
1749,1,1,0,20574,"rid:1749:delayed"
1453,1,1,0,22234,"rid:1453:delayed"
1454,1,1,0,22230,"rid:1454:delayed"
1344,1,1,0,22844,"rid:1344:delayed"
1935,1,1,0,19168,"rid:1935:delayed"
1590,1,1,0,21457,"rid:1590:delayed"
1784,1,1,0,20230,"rid:1784:delayed"
1949,1,1,0,19108,"rid:1949:delayed"
2121,2,1,0,17787,"rid:2121:delayed"
2101,2,1,0,17945,"rid:2101:delayed"
2201,2,1,0,17025,"rid:2201:delayed"
2055,2,1,0,18555,"rid:2055:delayed"
2111,2,1,0,17842,"rid:2111:delayed"
2122,2,1,0,17785,"rid:2122:delayed"
2095,2,1,0,18192,"rid:2095:delayed"
2165,2,1,0,17298,"rid:2165:delayed"
2176,2,1,0,17152,"rid:2176:delayed"
2038,2,1,0,18694,"rid:2038:delayed"
2003,2,1,0,18854,"rid:2003:delayed"
2116,2,1,0,17823,"rid:2116:delayed"
2127,2,1,0,17743,"rid:2127:delayed"
2135,2,1,0,17546,"rid:2135:delayed"
2148,2,1,0,17386,"rid:2148:delayed"
2260,2,0,0,16572,"rid:2260:immediate"
2263,2,0,0,16559,"rid:2263:immediate"
2264,2,0,0,16556,"rid:2264:immediate"
2265,2,0,0,16551,"rid:2265:immediate"
2266,2,0,0,16548,"rid:2266:immediate"
2267,2,0,0,16544,"rid:2267:immediate"
2269,2,0,0,16536,"rid:2269:immediate"
2271,2,0,0,16528,"rid:2271:immediate"
2272,2,0,0,16524,"rid:2272:immediate"
2273,2,0,0,16520,"rid:2273:immediate"
2275,2,0,0,16511,"rid:2275:immediate"
2276,2,0,0,16508,"rid:2276:immediate"
2278,2,0,0,16497,"rid:2278:immediate"
2279,2,0,0,16493,"rid:2279:immediate"
2283,2,0,0,16475,"rid:2283:immediate"
2286,2,0,0,16463,"rid:2286:immediate"
2290,2,0,0,16446,"rid:2290:immediate"
2291,2,0,0,16442,"rid:2291:immediate"
2292,2,0,0,16438,"rid:2292:immediate"
2295,2,0,0,16426,"rid:2295:immediate"
2297,2,0,0,16418,"rid:2297:immediate"
2298,2,0,0,16413,"rid:2298:immediate"
2299,2,0,0,16410,"rid:2299:immediate"
2300,2,0,0,16406,"rid:2300:immediate"
2302,2,0,0,16396,"rid:2302:immediate"
2303,2,0,0,16393,"rid:2303:immediate"
2305,2,0,0,16385,"rid:2305:immediate"
2306,2,0,0,16381,"rid:2306:immediate"
2308,2,0,0,16372,"rid:2308:immediate"
2313,2,0,0,16349,"rid:2313:immediate"
2316,2,0,0,16333,"rid:2316:immediate"
2318,2,0,0,16325,"rid:2318:immediate"
2323,2,0,0,16294,"rid:2323:immediate"
2324,2,0,0,16291,"rid:2324:immediate"
2325,2,0,0,16286,"rid:2325:immediate"
2326,2,0,0,16283,"rid:2326:immediate"
2327,2,0,0,16279,"rid:2327:immediate"
2328,2,0,0,16275,"rid:2328:immediate"
2329,2,0,0,16272,"rid:2329:immediate"
2331,2,0,0,16264,"rid:2331:immediate"
2335,2,0,0,16246,"rid:2335:immediate"
